sid,surveyls_title,id,vars,vals,vars_old
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,9,Z5E,2,Zuf[Z5E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,10,Z5E,2,Zuf[Z5E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,1,Z6E,2,Zuf[Z6E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,2,Z6E,2,Zuf[Z6E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,3,Z6E,5,Zuf[Z6E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,4,Z6E,3,Zuf[Z6E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,5,Z6E,2,Zuf[Z6E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,6,Z6E,1,Zuf[Z6E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,7,Z6E,5,Zuf[Z6E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,8,Z6E,1,Zuf[Z6E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,9,Z6E,3,Zuf[Z6E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,10,Z6E,4,Zuf[Z6E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,1,Z7E,4,Zuf[Z7E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,2,Z7E,3,Zuf[Z7E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,3,Z7E,1,Zuf[Z7E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,4,Z7E,3,Zuf[Z7E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,5,Z7E,1,Zuf[Z7E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,6,Z7E,5,Zuf[Z7E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,7,Z7E,4,Zuf[Z7E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,8,Z7E,2,Zuf[Z7E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,9,Z7E,2,Zuf[Z7E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,10,Z7E,4,Zuf[Z7E]
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,1,mitdate,2024-08-28 10:16:31,submitdate
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,2,mitdate,2024-08-28 10:16:31,submitdate
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,3,mitdate,2024-08-28 10:16:31,submitdate
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,4,mitdate,2024-08-28 10:16:31,submitdate
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,5,mitdate,2024-08-28 10:16:31,submitdate
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,6,mitdate,2024-08-28 10:16:31,submitdate
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,7,mitdate,2024-08-28 10:16:31,submitdate
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,8,mitdate,2024-08-28 10:16:31,submitdate
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,9,mitdate,2024-08-28 10:16:31,submitdate
252356,0001_202425_bfr_allg_gy_elt_00_2022_p1,10,mitdate,2024-08-28 10:16:31,submitdate
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,tpage,15,lastpage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,tpage,15,lastpage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,tpage,15,lastpage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,tpage,15,lastpage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,tpage,15,lastpage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,tpage,15,lastpage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,tpage,15,lastpage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,tpage,15,lastpage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,tpage,15,lastpage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,tpage,15,lastpage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,rtlanguage,de-informal,startlanguage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,rtlanguage,de-informal,startlanguage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,rtlanguage,de-informal,startlanguage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,rtlanguage,de-informal,startlanguage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,rtlanguage,de-informal,startlanguage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,rtlanguage,de-informal,startlanguage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,rtlanguage,de-informal,startlanguage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,rtlanguage,de-informal,startlanguage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,rtlanguage,de-informal,startlanguage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,rtlanguage,de-informal,startlanguage
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,d,1425766627,seed
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,d,1639399470,seed
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,d,1351611976,seed
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,d,1076902810,seed
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,d,1598968859,seed
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,d,1815951570,seed
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,d,1863866358,seed
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,d,1096390381,seed
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,d,1240584361,seed
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,d,1779956742,seed
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,gy,13,S01gy
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,gy,12,S01gy
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,gy,5,S01gy
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,gy,7,S01gy
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,gy,8,S01gy
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,gy,11,S01gy
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,gy,9,S01gy
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,gy,13,S01gy
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,gy,5,S01gy
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,gy,8,S01gy
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B132,3,S02[B132]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B132,5,S02[B132]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B132,1,S02[B132]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B132,2,S02[B132]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B132,2,S02[B132]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B132,4,S02[B132]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B132,2,S02[B132]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B132,1,S02[B132]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B132,6,S02[B132]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B132,3,S02[B132]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B133,4,S02[B133]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B133,4,S02[B133]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B133,6,S02[B133]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B133,2,S02[B133]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B133,6,S02[B133]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B133,3,S02[B133]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B133,1,S02[B133]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B133,4,S02[B133]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B133,6,S02[B133]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B133,6,S02[B133]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B131W124A,1,S02[B131W124A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B131W124A,1,S02[B131W124A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B131W124A,6,S02[B131W124A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B131W124A,5,S02[B131W124A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B131W124A,2,S02[B131W124A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B131W124A,6,S02[B131W124A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B131W124A,3,S02[B131W124A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B131W124A,2,S02[B131W124A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B131W124A,5,S02[B131W124A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B131W124A,2,S02[B131W124A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B131W124B,1,S02[B131W124B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B131W124B,4,S02[B131W124B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B131W124B,5,S02[B131W124B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B131W124B,3,S02[B131W124B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B131W124B,5,S02[B131W124B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B131W124B,3,S02[B131W124B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B131W124B,4,S02[B131W124B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B131W124B,4,S02[B131W124B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B131W124B,1,S02[B131W124B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B131W124B,6,S02[B131W124B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B131W124C,6,S02[B131W124C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B131W124C,3,S02[B131W124C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B131W124C,3,S02[B131W124C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B131W124C,5,S02[B131W124C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B131W124C,6,S02[B131W124C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B131W124C,6,S02[B131W124C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B131W124C,6,S02[B131W124C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B131W124C,4,S02[B131W124C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B131W124C,1,S02[B131W124C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B131W124C,2,S02[B131W124C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B123,5,S02[B123]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B123,2,S02[B123]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B123,6,S02[B123]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B123,4,S02[B123]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B123,3,S02[B123]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B123,4,S02[B123]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B123,6,S02[B123]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B123,5,S02[B123]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B123,6,S02[B123]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B123,5,S02[B123]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B312,4,S02[B312]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B312,1,S02[B312]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B312,3,S02[B312]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B312,5,S02[B312]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B312,3,S02[B312]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B312,4,S02[B312]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B312,4,S02[B312]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B312,6,S02[B312]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B312,5,S02[B312]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B312,3,S02[B312]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B122,1,S02[B122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B122,2,S02[B122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B122,6,S02[B122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B122,1,S02[B122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B122,5,S02[B122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B122,3,S02[B122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B122,3,S02[B122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B122,3,S02[B122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B122,2,S02[B122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B122,2,S02[B122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B331,4,S03[B331]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B331,1,S03[B331]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B331,1,S03[B331]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B331,3,S03[B331]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B331,5,S03[B331]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B331,6,S03[B331]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B331,2,S03[B331]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B331,2,S03[B331]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B331,4,S03[B331]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B331,1,S03[B331]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B321W261,4,S03[B321W261]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B321W261,2,S03[B321W261]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B321W261,3,S03[B321W261]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B321W261,3,S03[B321W261]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B321W261,3,S03[B321W261]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B321W261,2,S03[B321W261]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B321W261,4,S03[B321W261]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B321W261,3,S03[B321W261]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B321W261,1,S03[B321W261]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B321W261,1,S03[B321W261]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B332,2,S03[B332]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B332,2,S03[B332]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B332,5,S03[B332]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B332,2,S03[B332]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B332,6,S03[B332]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B332,4,S03[B332]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B332,4,S03[B332]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B332,4,S03[B332]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B332,4,S03[B332]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B332,2,S03[B332]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B111,1,S03[B111]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B111,4,S03[B111]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B111,2,S03[B111]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B111,3,S03[B111]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B111,1,S03[B111]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B111,5,S03[B111]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B111,1,S03[B111]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B111,6,S03[B111]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B111,3,S03[B111]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B111,2,S03[B111]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B113,5,S03[B113]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B113,6,S03[B113]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B113,3,S03[B113]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B113,1,S03[B113]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B113,5,S03[B113]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B113,3,S03[B113]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B113,3,S03[B113]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B113,4,S03[B113]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B113,1,S03[B113]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B113,2,S03[B113]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B112,2,S03[B112]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B112,6,S03[B112]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B112,4,S03[B112]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B112,4,S03[B112]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B112,6,S03[B112]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B112,6,S03[B112]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B112,1,S03[B112]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B112,4,S03[B112]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B112,6,S03[B112]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B112,5,S03[B112]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,W2use,4,S04[W2use]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,W2use,4,S04[W2use]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,W2use,1,S04[W2use]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,W2use,5,S04[W2use]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,W2use,5,S04[W2use]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,W2use,6,S04[W2use]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,W2use,2,S04[W2use]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,W2use,1,S04[W2use]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,W2use,4,S04[W2use]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,W2use,2,S04[W2use]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A635W245a,5,S05[A635W245a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A635W245a,6,S05[A635W245a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A635W245a,4,S05[A635W245a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A635W245a,2,S05[A635W245a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A635W245a,4,S05[A635W245a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A635W245a,1,S05[A635W245a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A635W245a,1,S05[A635W245a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A635W245a,5,S05[A635W245a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A635W245a,6,S05[A635W245a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A635W245a,6,S05[A635W245a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B324W264,4,S05[B324W264]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B324W264,6,S05[B324W264]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B324W264,3,S05[B324W264]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B324W264,3,S05[B324W264]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B324W264,4,S05[B324W264]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B324W264,5,S05[B324W264]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B324W264,1,S05[B324W264]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B324W264,1,S05[B324W264]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B324W264,3,S05[B324W264]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B324W264,4,S05[B324W264]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A423W243,1,S05[A423W243]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A423W243,1,S05[A423W243]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A423W243,2,S05[A423W243]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A423W243,4,S05[A423W243]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A423W243,3,S05[A423W243]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A423W243,4,S05[A423W243]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A423W243,4,S05[A423W243]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A423W243,2,S05[A423W243]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A423W243,1,S05[A423W243]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A423W243,4,S05[A423W243]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A635W245b,5,S05[A635W245b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A635W245b,3,S05[A635W245b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A635W245b,1,S05[A635W245b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A635W245b,1,S05[A635W245b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A635W245b,1,S05[A635W245b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A635W245b,3,S05[A635W245b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A635W245b,6,S05[A635W245b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A635W245b,3,S05[A635W245b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A635W245b,5,S05[A635W245b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A635W245b,5,S05[A635W245b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B322W262,2,S05[B322W262]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B322W262,4,S05[B322W262]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B322W262,3,S05[B322W262]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B322W262,3,S05[B322W262]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B322W262,5,S05[B322W262]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B322W262,6,S05[B322W262]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B322W262,2,S05[B322W262]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B322W262,2,S05[B322W262]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B322W262,4,S05[B322W262]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B322W262,2,S05[B322W262]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B323W263,3,S05[B323W263]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B323W263,3,S05[B323W263]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B323W263,3,S05[B323W263]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B323W263,5,S05[B323W263]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B323W263,4,S05[B323W263]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B323W263,4,S05[B323W263]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B323W263,4,S05[B323W263]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B323W263,1,S05[B323W263]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B323W263,6,S05[B323W263]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B323W263,6,S05[B323W263]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B325W265,3,S05[B325W265]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B325W265,3,S05[B325W265]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B325W265,5,S05[B325W265]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B325W265,6,S05[B325W265]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B325W265,5,S05[B325W265]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B325W265,2,S05[B325W265]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B325W265,5,S05[B325W265]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B325W265,2,S05[B325W265]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B325W265,2,S05[B325W265]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B325W265,4,S05[B325W265]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A324W242,2,S05[A324W242]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A324W242,4,S05[A324W242]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A324W242,6,S05[A324W242]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A324W242,4,S05[A324W242]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A324W242,4,S05[A324W242]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A324W242,5,S05[A324W242]
